title,BodyRightText
제주국제공항,"소개-동북아의 중심에서 일본, 중국, 동남아를 연결하는 제주국제공항"
제주국제공항,상세 정보-말로 하는 전화 1636+'공항'
제주국제공항,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,엘리베이터"
디스커버제주,소개-지금껏 알지 못했던 제주를 발견하고 사람을 만나는 여행
디스커버제주,"상세 정보-이용시간 : 10:00 ~ 17:00 /체험에 따라 이용시간 상이, 유선확인 필요"
디스커버제주,"이용 시간-평일 : 10:00 ~ 17:00 , 주말 : 10:00 ~ 17:00"
디스커버제주,"편의시설-현금결제,카드결제,화장실"
수목원테마파크,"소개-제주아이스뮤지엄, 3D 착시아트, 5D 영상관 등의 독특한 테마를 볼 수 있는 실내 관광지"
수목원테마파크,상세 정보-입장마감 18:00
수목원테마파크,"이용 시간-평일 : 09:00 ~ 19:00 , 주말 : 09:00 ~ 19:00"
수목원테마파크,"요금 정보-유료,일반요금 성인 15,000원 청소년 및 소인 14,000원 (*장애인 복지카드 지참시 2,000원 할인적용)"
수목원테마파크,평균 소요 시간-1~2시간
수목원테마파크,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설,엘리베이터"
빛의 벙커,소개-성산에 숨겨져 있던 통신 벙커에서 열리는 미디어 아트 전시
빛의 벙커,상세 정보-하절기 외 10:00~18:00(입장마감 17:30)
빛의 벙커,"이용 시간-평일 : 10:00 ~ 18:20 , 주말 : 10:00 ~ 18:20"
빛의 벙커,요금 정보-유료
빛의 벙커,기타 상세-우수관광사업체
풍차와노을 독채펜션,소개-제주 신창리 바닷가에 위치한 가족독채펜션
풍차와노을 독채펜션,이용 시간-Checkin : ~ Checkout :
풍차와노을 독채펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설"
풍차와노을 독채펜션,장애인 활동 보조 필요성-아주 어려움
새별오름,소개-제주 서부 애월에 위치해 있으며 억새가 아름다운 오름
새별오름,"상세 정보-연중무휴(산불예방 입산통제기간 없음) / 소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 리드줄 / 배변봉투 필수"
새별오름,요금 정보-무료
새별오름,장소 특성-실외
새별오름,평균 소요 시간-1시간 미만
새별오름,"편의시설-공용주차장,화장실,유도 및 안내시설"
제주승마공원,"소개-국내 최대 외승,트래킹/ 국내 최초 야외 야간 승마 및 전문 승마체험 및 회원제 승마장"
제주승마공원,"상세 정보-매주 화요일 휴무(100% 예약제 운영, 하루 5회 레슨 운영) / 12:30~13:30 휴게시간"
제주승마공원,"이용 시간-평일 : 09:30 ~ 17:00 , 주말 : 09:30 ~ 17:00"
제주승마공원,"요금 정보-유료,회원권(10회 강습) 66만원 ㅣ 관광승마 숲길 A 4만 4천원 ㅣ 관광승마 숲길 B 6만 6천원"
제주승마공원,평균 소요 시간-1시간 미만
제주승마공원,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설"
가파도,소개-돌담과 바다가 어우러지면서 아름다운 풍경을 자아내는 가파도 청보리
가파도,"요금 정보-유료,승선왕복요금(해상공원입장료포험) 성인 14,100원 청소년 13,900원, 소인 7,100원, 경로인 10,500원, 장애인 6,600원"
코코몽 에코파크,"소개-""특별한 우리 아이에게 자연을 선물하다."" 도심 속에서 자라나는 우리 아이들에게 자연을 선물하세요. 자연, 친환경 소재, 감성을 자극하는 놀이, 스페이스아트로 구성되어 아이들의 식스센스를 자극하는 프리미엄 테마파크입니다. 코코몽에코파크는 제주도 앞바다를 품은 해안 절벽위에 자리해, 웅장한 느낌마저 자아내는 곳으로 손에 꼽히는 우리 아이들의 꿈 속 원더랜드를 현실로 옮겨 놓은 공간이다."
코코몽 에코파크,"상세 정보-매주 화요일 휴장(공휴일 제외)/ (4월~10월) 10:00~18:00, (11월~3월) 10:00~17:30 /폐장 1시간 전 입장 마감"
코코몽 에코파크,"요금 정보-유료,24개월미만 무료, 아동 25,000원, 성인 15,000원, 제주도민/장애인/경로인 할인적용"
코코몽 에코파크,"편의시설-공용주차장,현금결제,카드결제,화장실,편의점,유도 및 안내시설,경보 및 피난시설"
박물관은 살아있다,소개-다섯개의 착시체험 테마로 이루어진 눈속임테마파크
박물관은 살아있다,상세 정보-입장 마감 18시 / 발권 마감 17시 30분 / 하계 운영시간(7월~8월) : 09:00 ~ 19:00 ※2023년 기준
박물관은 살아있다,"이용 시간-평일 : 10:00 ~ 19:00 , 주말 : 10:00 ~ 19:00"
박물관은 살아있다,"요금 정보-유료,입장료: 성인 14,000원, 청소년 13,000원, 어린이 12,000원, 경로인.장애인 12,000원 / 제주도민은 30%할인 적용(신분증소지자)"
박물관은 살아있다,장소 특성-실내
박물관은 살아있다,"주요목적-공연/전시,포토스팟"
박물관은 살아있다,평균 소요 시간-1~2시간
박물관은 살아있다,경사도(난이도)-하
박물관은 살아있다,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설"
박물관은 살아있다,기타 상세-우수관광사업체
조천댁,소개-조천 마을에 위치한 노천탕이 있는 독채 펜션
조천댁,"상세 정보-가격: 일~목 35만 원, 금~토 45만 원"
조천댁,숙박 업종-펜션/민박
조천댁,부대시설-스파
조천댁,이용 시간-Checkin : 16:00 ~ Checkout : 12:00
조천댁,"편의시설-공용주차장,현금결제,화장실"
수월봉 지질트레일,소개-오누이의 효심이 담긴 이야기가 있는 지질트레일
수월봉 지질트레일,"편의시설-화장실,편의점"
수월봉 지질트레일,"기타 상세-UNESCO 세계지질공원,지오브랜드"
더아일랜더,소개-중앙로에 자리한 제주도아트-기념품 매장
더아일랜더,상세 정보-목요일은 11:00~18:00 운영
더아일랜더,"이용 시간-평일 : 11:00 ~ 20:00 , 주말 : 11:00 ~ 20:00"
언니네여인숙,소개-종달리 마을에 위치한 제주 여성 전용 게스트하우스
언니네여인숙,"상세 정보-평일 : 150,000원 / 주말 : 160,000원"
언니네여인숙,숙박 업종-게스트하우스
언니네여인숙,룸개수-3
언니네여인숙,이용 시간-Checkin : 17:00 ~ Checkout : 10:00
언니네여인숙,"편의시설-현금결제,공용주차장"
쉬리의언덕,소개-쉬리의 마지막 장면 속으로
필름로그 제주직영점,소개-추억을 기록하는 제주의 필름카메라
필름로그 제주직영점,상세 정보-매주 일요일 정기휴무
필름로그 제주직영점,"이용 시간-평일 : 13:00 ~ 18:00 , 주말 : 13:00 ~ 18:00"
사계해변,소개-산방산과 용머리의 장관이 한눈에
사계해변,상세 정보-연중무휴
사계해변,"편의시설-공용주차장,화장실,편의점,음료대,유도 및 안내시설"
신화테마파크,소개-한국 토종 애니메이션으로 세계적인 인기를 끈 라바의 세계관이 곳곳에 심어진 정통 테마파크..
신화테마파크,"이용 시간-평일 : 10:00 ~ 20:00 , 주말 : 10:00 ~ 20:00"
신화테마파크,"요금 정보-유료,빅3 이용권 17,000원 / 자유이용권 30,000원, 11월부터 24,000"
신화테마파크,장소 특성-실내+실외
신화테마파크,주요목적-기타
신화테마파크,평균 소요 시간-2~3시간
신화테마파크,경사도(난이도)-중
신화테마파크,"편의시설-카드결제,화장실,공용주차장,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,현금결제"
중문관광단지,소개-볼거리와 체험이 가득한 중문관광단지
김녕사굴,"소개-만장굴과 함께 천연기념물 제98호로 지정, 세계문화유산 등록. [제주 김녕굴 및 만장굴] 천연기념물 제98호(1962.12.03 지정) ※ 공개제한 · 제주시 구좌읍 김녕리 · 천연기념물 제98호 · 세계자연유산 선정지역"
썬비치민박,소개-제주 우도 하고수동해수욕장 앞에 위치한 펜션
썬비치민박,이용 시간-Checkin : ~ Checkout :
썬비치민박,"편의시설-공용주차장,현금결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
제주김녕미로공원,소개-사계절 푸르른 랠란디나무로 이루어진 우리나라 최초의 미로공원
제주김녕미로공원,상세 정보-기본 운영 시간 9시-17:00(17:50 폐장) 계절에 따라 마감 시간이 다르니 전화 문의 바랍니다.
제주김녕미로공원,"요금 정보-유료,일반 7,700원, 청소년 6,600원, 어린이 5,500원, 경로자 및 유공자 6,600원, 중증장애인 및 만 70세 이상 무료"
제주김녕미로공원,장소 특성-실외
제주김녕미로공원,"주요목적-포토스팟,기타"
제주김녕미로공원,주요목적 기타-산책로
제주김녕미로공원,평균 소요 시간-1시간 미만
제주김녕미로공원,경사도(난이도)-하
제주김녕미로공원,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대"
제주김녕미로공원,기타 상세-우수관광사업체
저지 예술인 마을,소개-독특한 풍광과 전국 예술인들이 모여 형성된 문화예술인촌
저지 예술인 마을,"편의시설-화장실,편의점"
니모스토리,소개-김녕해수욕장에서 즐기는 시원한 스노쿨링
니모스토리,"이용 시간-평일 : 10:00 ~ 18:00 , 주말 : 10:00 ~ 18:00"
니모스토리,요금 정보-유료
니모스토리,장소 특성-실외
니모스토리,평균 소요 시간-1시간 미만
니모스토리,경사도(난이도)-중
성이시돌목장,소개-아름다운 풍경이 있는 목장
성이시돌목장,"상세 정보-소형견, 중형견, 대형견 입장가능 / 성이시돌목장 카페 내부는 출입 불가 / 동물보호법에 따라 목줄 또는 가슴줄 길이 2미터 이내로 유지 배변봉투 필수"
성이시돌목장,편의시설-공용주차장
함덕해수욕장,소개-에매랄드처럼 빛나는 '한국의 몰디브'
함덕해수욕장,"상세 정보-함덕 종합상황실: 064-728-3989 (해수욕장 개장기간 변동.) / 소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 리드줄 / 배변봉투 필수"
함덕해수욕장,요금 정보-무료
함덕해수욕장,장소 특성-실외
함덕해수욕장,평균 소요 시간-1~2시간
함덕해수욕장,"편의시설-공용주차장,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
섬반지,소개-개성이 하나하나 살아 있는 주얼리숍
섬반지,"상세 정보-매주 목요일, 매달 마지막주 일요일 정기휴무"
섬반지,"이용 시간-평일 : 11:00 ~ 18:00 , 주말 : 11:00 ~ 18:00"
천지연폭포,"소개-하늘과 땅이 만나서 이룬 연못, · 천연기념물 제163호 · 천연기념물 제27호 · 올레6코스"
천지연폭포,"상세 정보-9:00 ~ 22:00 (입장 마감 21:20) '18년 7월부터 시행, 애완동물 출입불가"
천지연폭포,"이용 시간-평일 : 09:00 ~ 22:00 , 주말 : 09:00 ~ 22:00"
천지연폭포,"요금 정보-유료,성인 2.000원 / 어린이,청소년 1.000원 / 장애인 무료"
천지연폭포,장소 특성-실외
천지연폭포,평균 소요 시간-1시간 미만
천지연폭포,경사도(난이도)-중
천지연폭포,"편의시설-공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설"
천지연폭포,기타 상세-UNESCO 세계지질공원
세화해변,소개-인생 사진을 남길 수 있는 인생 바다
세화해변,"편의시설-공용주차장,화장실,편의점,음료대,유도 및 안내시설"
환상숲 곶자왈공원,소개-제주도의 진짜 자연을 볼 수 있는 에코힐링여행
환상숲 곶자왈공원,"상세 정보-운영시간 : 평일, 토요일 09:00-18:00 / 일요일 13:00–18:00, * 2022년부터 사전예약제로 변경 (방문전 네이버 및 유선예약 必),잔여인원이 있을경우 현장발권가능, 숲해설 09~17시 매시 정각 시작(동절기는 ~16시)"
환상숲 곶자왈공원,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 13:00 ~ 18:00"
환상숲 곶자왈공원,"요금 정보-유료,성인 5,000원 / 어린이, 청소년, 장애인, 착한여행객(도보, 버스 이용자) 단체 4,000원 / 제주도민 3,000원"
환상숲 곶자왈공원,"편의시설-공용주차장,현금결제,카드결제,화장실,흡연구역,유도 및 안내시설,경보 및 피난시설"
발리인제주,소개-성산일출봉과 우도가 한눈에 보이는 커플전용 독채 펜션
발리인제주,이용 시간-Checkin : ~ Checkout :
발리인제주,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설"
발리인제주,장애인 활동 보조 필요성-아주 어려움
보롬왓,소개-아름다운 꽃을 배경으로 사진 찍을 수 있는 곳이다.
보롬왓,상세 정보-연중무휴 / 소형견 입장 가능 / 동물보호법에 따라 목줄 또는 가슴줄 2미터 이내로 유지 / 배변봉투 필수 / 6kg 미만의 소형견만 입장 가능
보롬왓,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
보롬왓,"요금 정보-유료,중학생 이상 6,000 / 36개월이상~초등학생 4,000원 / 도민,경로 5,000원 / 36개월 미만 무료"
보롬왓,"편의시설-공용주차장,무료 WIFI"
심헌갤러리,소개-다양한 장르의 전시를 즐길 수 있는 문화공간
심헌갤러리,"상세 정보-이용시간: 10:00~ 19:00 *일요일휴관 (명절, 공휴일에도 정상운영)"
심헌갤러리,"이용 시간-평일 : 10:00 ~ 19:00 , 주말 : 10:00 ~ 19:00"
심헌갤러리,요금 정보-무료
심헌갤러리,편의시설-화장실
추자도,"소개-한반도 남서부와 제주특별자치도의 중간 지점에 위치하며, 상추자도·하추자도를 묶어 추자도라고 함"
추자도,상세 정보-제주항여객터미널 시간표 참조. (http://jeju.ferry.or.kr)
김영갑갤러리 두모악,소개-제주도를 사랑하고 열망했던 김영갑의 발자취
김영갑갤러리 두모악,"상세 정보-매주 수요일 휴관/ 신정, 구정, 추석 당일 휴관/ 이용 시간: 봄(3~6월)가을(9~10월) 09:30~18:00 / 여름(7~8월) 09:30~18:30 / 겨울(11~2월) 09:30~17:00"
김영갑갤러리 두모악,"이용 시간-평일 : 09:30 ~ 18:30 , 주말 : 09:30 ~ 18:30"
김영갑갤러리 두모악,"요금 정보-유료,입장료 ; 성인 5,000원, 경로,청소년,어린이,국가유공자,제주도민,장애인 3,000원"
김영갑갤러리 두모악,장소 특성-실내
김영갑갤러리 두모악,주요목적-공연/전시
김영갑갤러리 두모악,평균 소요 시간-1시간 미만
김영갑갤러리 두모악,경사도(난이도)-하
김영갑갤러리 두모악,"편의시설-공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
올레야시장,소개-매일 밤 먹거리와 볼거리가 가득한 야시장
올레야시장,"이용 시간-평일 : 17:00 ~ 22:00 , 주말 : 17:00 ~ 22:00"
제주가온29,소개-야외 수영장 및 골프연습시설 등 다양한 부대시설을 갖춘 리조트
제주가온29,상세 정보-24시간 연중무휴
제주가온29,이용 시간-Checkin : ~ Checkout :
제주가온29,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,임산부 휴게시설"
제주가온29,장애인 시설정보-장애인 시설정보 >
제주가온29,장애인 활동 보조 필요성-쉬움
아름다운피부과,"소개-어떤피부도 자신있는 피부전문병원, 아름다운피부과! 첫째, 모든의료진은 피부과전문의 둘째, 모든기기는 안전하게 정품사용 셋째, 모든제품은 정직하게 정량사용 지난 18년간 22만여명이선택한 아름다운피부과. 각종피부질환의 치료 뿐만 아니라, 한류피부미용의 선두에서 수많은 저통증고효율 시술을 개발하였다."
아름다운피부과,상세 정보-매주 일요일 정기휴무
아름다운피부과,"이용 시간-평일 : 09:00 ~ 18:30 , 주말 : 09:00 ~ 14:00"
캐빈타운,소개-아름답고 편안함을 제공하는 단체 여행객 전용 펜션
캐빈타운,이용 시간-Checkin : ~ Checkout :
캐빈타운,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
캐빈타운,장애인 활동 보조 필요성-아주 어려움
제주현대미술관,소개-저지문화에술이마을에 자리한 현대미술관
제주현대미술관,상세 정보-매주 월요일 1/1 설날 추석 휴관 / 7~8월 19시까지 연장 운영
제주현대미술관,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
제주현대미술관,"요금 정보-유료,어른 2,000원, 청소년.군인 1,000원, 어린이 500원, 6세이하. 경로인. 장애인 무료"
제주현대미술관,장소 특성-실내
제주현대미술관,주요목적-공연/전시
제주현대미술관,평균 소요 시간-1시간 미만
제주현대미술관,경사도(난이도)-하
제주현대미술관,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설"
루나폴,소개-밤이 되어야 열리는 세계 최대 규모 나이트 디지털 테마파크
루나폴,"상세 정보-연중무휴 루나피크닉 10:00~17:00, 루나폴 19:00~24:00 (마지막입장 23:00) *브레이크타임 17:00~19:00"
루나폴,"이용 시간-평일 : 10:00 ~ 00:00 , 주말 : 10:00 ~ 00:00"
루나폴,"요금 정보-유료,- 루나피크닉: 성인(20세이상) 10,000원, 청소년(14~19세) 9,000원, 어린이(36개월~13세) 7,000원 - 루나폴: 성인(20세이상) 22,000원, 청소년(14~19세) 20,000원, 어린이(36개월~13세)17,000원 * 공통적으로 36개월 미만 유아 무료입장, 도민 및 65세이상 20% 할인적용"
루나폴,평균 소요 시간-1~2시간
루나폴,"편의시설-공용주차장,현금결제,카드결제,화장실,유도 및 안내시설,무료 WIFI,흡연구역"
제주베니스랜드,소개-제주에서 만나는 아름다운 수상도시 베니스 여행~
제주베니스랜드,상세 정보-패키지 요금제 (입장+곤돌라+박물관) 있음./ 만 70세 이상 경로 요금 적용./ 입장마감 17:00시
제주베니스랜드,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
제주베니스랜드,"요금 정보-유료,입장료 (성인12,000원, 청소년 10,000원, 어린이 8,000원 )"
제주베니스랜드,장소 특성-실내+실외
제주베니스랜드,"주요목적-체험,공연/전시,포토스팟"
제주베니스랜드,평균 소요 시간-1시간 미만
제주베니스랜드,경사도(난이도)-상
제주베니스랜드,"편의시설-공용주차장,현금결제,카드결제,화장실,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
다이나믹메이즈,"소개-다이나믹메이즈는 날씨에 구애받지 않고 즐기는 실내 액티비티다. 요즘 인기인 ‘방탈출’과 비슷한 콘셉트로 미로를 빠져나오기 위해 여러 가지 미션을 수행해야 한다. 가족이나 친구, 연인과 한 팀이 되어 서로 머리를 맞대 문제를 풀고 장애물을 뛰어넘으며 탈출구를 향해 달리는 색다른 재미를 느낄 수 있다."
다이나믹메이즈,상세 정보-연중무휴/영업시간 09:00~18:00 (입장마감 17:00)
다이나믹메이즈,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
다이나믹메이즈,"요금 정보-유료,다이나믹메이즈 16,000원, 다이나믹메이즈+레벨2 21,000원"
다이나믹메이즈,"편의시설-공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설"
다이나믹메이즈,기타 상세-우수관광사업체
청수성결교회,소개-청수리마을 저청삼거리에 있는 마을 교회
청수성결교회,편의시설-공용주차장
용두암,소개-용이 승천하려다 뜻을 이루지 못했다는 전설을 담고 있는 곳 · 제주도기념물 제57호 · 올레17코스
용두암,"상세 정보-소형견, 중형견, 대형견 입장 가능 / 동물보호법에 따라 목줄 또는 가슴줄 2미터 이내로 유지 / 배변봉투 필수"
용두암,"이용 시간-평일 : 00:00 ~ 00:00 , 주말 : 00:00 ~ 00:00"
용두암,"요금 정보-무료,주차요금 별도"
용두암,장소 특성-실외
용두암,"주요목적-기타,포토스팟"
용두암,주요목적 기타-전망 관람
용두암,평균 소요 시간-1시간 미만
용두암,경사도(난이도)-상
용두암,"편의시설-공용주차장,화장실,음료대"
토이파크,소개-국내외 진귀한 장난감이 모여 있는 꿈동산
토이파크,상세 정보-연중무휴/10:00~19:00(입장마감 18:20)
토이파크,"이용 시간-평일 : 10:00 ~ 19:00 , 주말 : 10:00 ~ 19:00"
토이파크,"요금 정보-유료,9,500원"
토이파크,장소 특성-실내
토이파크,주요목적-공연/전시
토이파크,평균 소요 시간-1~2시간
토이파크,경사도(난이도)-중
토이파크,"편의시설-공용주차장,현금결제,카드결제,화장실,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
너븐숭이 4.3기념관,소개-제주 4.3의 상징인 조천읍 북촌리에 4.3 희생자들을 위로하여 후세들의 산 교육장으로 활용하는 기념관
너븐숭이 4.3기념관,"상세 정보-둘째, 넷째 월요일 휴무 /유적지 해설 가능/ 1월1일, 설연휴기간, 추석연휴기간/입장마감 17:00"
너븐숭이 4.3기념관,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
너븐숭이 4.3기념관,요금 정보-무료
너븐숭이 4.3기념관,장소 특성-실내+실외
너븐숭이 4.3기념관,"주요목적-공연/전시,기타"
너븐숭이 4.3기념관,주요목적 기타-문화관광
너븐숭이 4.3기념관,평균 소요 시간-1~2시간
너븐숭이 4.3기념관,경사도(난이도)-하
너븐숭이 4.3기념관,"편의시설-공용주차장,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설"
제주올레 11코스,"소개-모슬봉의 정상에서, 신평곶자왈의 안에서 느끼는 자연의 아름다움"
새연교,"소개-새섬으로 가는 통로, '새'로운 인'연'을 만들어가는 다리"
새연교,"상세 정보-이용시간 : 시간 제한없으나 조명 점등시간 있음 * 새연교 점등시간: 하절기, 동절기 관계없이 일몰 후~23:30, * 새섬 이용시간: 일출~22:00 (별도 입장마감 시간없으나, 보안등 22:00 소등) / 소형견, 중형견, 대형견 입장 가능 / 동물보호법에 따라 목줄 또는 가슴줄 2미터 이내로 유지 / 배변봉투 필수"
새연교,"편의시설-공용주차장,화장실,편의점,음료대,유도 및 안내시설"
월령선인장군락지,소개-이국적인 분위기를 풍기는 선인장 군락지
월령선인장군락지,"상세 정보-소형견, 중형견, 대형견 입장 가능 / 동물보호법에 따라 목줄 또는 가슴줄 2미터 이내로 유지 / 배변봉투 필수"
추자피싱랜드,소개-무인카페오 같이 운영하는 민박
추자피싱랜드,숙박 업종-펜션/민박
추자피싱랜드,등급-없음
추자피싱랜드,룸개수-7
추자피싱랜드,애완동물동반허용여부-동반불가능
추자피싱랜드,조식제공 여부-유료제공
추자피싱랜드,금연여부-흡연구역제공
추자피싱랜드,"부대시설-식음료장,세탁서비스,바베큐장"
추자피싱랜드,이용 시간-Checkin : ~ Checkout :
추자피싱랜드,Late체크인여부-가능
추자피싱랜드,장애인전용객실여부-없음
추자피싱랜드,셔틀버스 운행 여부-운행
추자피싱랜드,"편의시설-화장실,무료 WIFI"
추자피싱랜드,장애인 활동 보조 필요성-아주 어려움
외돌개,"소개-바다위에 홀로 우뚝, 우직한 외돌개 · 명승 제79호 · 올레7코스"
외돌개,"상세 정보-연중무휴,일몰 전 이용 권장 / 소형견, 중형견, 대형견 입장 가능 / 동물보호법에 따라 목줄 또는 가슴줄 2미터 이내로 유지 / 배변봉투 필수"
외돌개,평균 소요 시간-1시간 미만
외돌개,"편의시설-공용주차장,화장실"
새섬,소개-섬 속의 섬. 바다를 향한 산책
새섬,상세 정보-연중무휴
새섬,"편의시설-공용주차장,화장실,편의점,음료대,유도 및 안내시설"
롯데호텔 제주,소개-사계절 온수풀과 이국적인 풍경이 매혹적인 리조트형 호텔
롯데호텔 제주,숙박 업종-호텔
롯데호텔 제주,등급-5성급
롯데호텔 제주,이용 시간-Checkin : 14:00 ~ Checkout : 11:00
롯데호텔 제주,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,엘리베이터"
롯데호텔 제주,장애인 시설정보-장애인 시설정보 >
롯데호텔 제주,장애인 활동 보조 필요성-쉬움
아랑조을거리,소개-서귀포 시내에 위치한 대표 먹자골목
아랑조을거리,상세 정보-상시개방
아랑조을거리,"이용 시간-평일 : 00:00 ~ 00:00 , 주말 : 00:00 ~ 00:00"
백록담,소개-순상화산의 원지형이 잘 보존된 국내 가장 높은 산정화구호 · 세계생물권보존지역 · 세계자연유산 · 세계지질공원
백록담,상세 정보-기상 상황 확인 및 입산 가능 확인 필수.
제주올레 4코스,소개-표선 해비치 해수욕장부터 감귤이 유명한 남원까지
골프탕탕,"소개-제주도 푸른 잔디 위에서 펼쳐지는 이색 Outdoor Activity 미니 그라운드 골프 ""골프탕탕"""
골프탕탕,상세 정보-매주 화요일 정기 휴 / *발권은 마감 1시간 전까지 가능
골프탕탕,"이용 시간-평일 : 09:00 ~ 22:00 , 주말 : 09:00 ~ 22:00"
골프탕탕,"편의시설-공용주차장,현금결제,카드결제,화장실,편의점"
제주올레 6코스,"소개-자연에서 마음의 여유를 느끼고, 서귀포의 문화를 경험하다"
제주유리의성,소개-국내 최대 규모의 유리 조형예술체험 테마파크
제주유리의성,상세 정보-연중 무휴 / 18:00 매표마감/체험이용시간 09:00~17:30/전체 리뉴얼 공사로 인해 임시휴장(2024.8월 오픈 예정)
제주유리의성,"이용 시간-평일 : 09:00 ~ 19:00 , 주말 : 09:00 ~ 19:00"
제주유리의성,"요금 정보-유료,성인 11,000원, 장애인,경로,청소년 9,000원"
제주유리의성,장소 특성-실내+실외
제주유리의성,"주요목적-포토스팟,기타,공연/전시"
제주유리의성,평균 소요 시간-1~2시간
제주유리의성,경사도(난이도)-하
제주유리의성,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
제주유리의성,기타 상세-우수관광사업체
곽지해수욕장,소개-시원한 용천수를 뿜어내는 노천탕이 있는 곳
곽지해수욕장,"상세 정보-여름 해수욕장 개장 : 2023.6.24~8.31 10:00~19:00 (곽지 종합상황실: 064-728-3985~6) / 소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 리드줄 / 배변봉투 필수, 입욕불가 / 제주특별자치도 해수욕장 개장기간, 시간 및 이용수칙 등 고시에 따름"
곽지해수욕장,"편의시설-공용주차장,화장실,편의점,음료대,유도 및 안내시설"
여미지식물원,소개-마음의 안식을 주는 동양 최대의 온실 식물원
여미지식물원,"상세 정보-연중무휴(옥외정원은 일몰시까지 관람 가능) 단, 입장권은 폐장 30분전까지만 판매 / 소형견, 중형견, 대형견 입장 가능 / 동물보호법에 따라 목줄 또는 가슴줄 2미터 이내로 유지 / 배변봉투 필수 / 대형견은 견종 상관없이 입마개 필수"
여미지식물원,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
여미지식물원,"요금 정보-유료,성인 12,000원, 청소년 8,000원, 어린이7,000원, 경로인 9,000원, 장애인 9,000원"
여미지식물원,장소 특성-실내
여미지식물원,"주요목적-공연/전시,포토스팟"
여미지식물원,평균 소요 시간-2~3시간
여미지식물원,경사도(난이도)-중
여미지식물원,"편의시설-공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설"
여미지식물원,기타 상세-우수관광사업체
예래해안도로,소개-여유롭고 한적한 제주의 해안을 즐길 수 있는 곳
예래해안도로,상세 정보-연중무휴
삼성혈,"소개-제주도에서 가장 유명한 신화 중 하나가 삼신인(三神人) 신화이다. 신화에 따르면 탐라(제주도의 옛 지명)에 아직 사람이 살고 있지 않던 시기, 신성한 한라산의 기운이 내린 곳에 삼신인이 땅에서 솟아났다고 한다. 전설적인 신화의 흔적이 삼성혈(三姓穴)에 남아 있다."
삼성혈,"상세 정보-연중무휴 09:00~18:00(매표마감 17:30) 단 1월1일, 설날, 추석 10:00 개장"
