title,BodyRightText
추자도 숭어체험장,소개-신양리 마을에 조성되어 있는 숭어 체험장
추자도 숭어체험장,상세 정보-연중 무휴 24시간 개방
한림해안도로,소개-귀덕궤물동산에서 비양도를 지나 옹포사거리까지 여유를 느끼며 달릴 수 있는 해안도로
한림해안도로,상세 정보-연중무휴
남촌풀하우스,소개-표선에 위치한 은은한 황토의 향기와 원목내음이 가득한 펜션
남촌풀하우스,이용 시간-Checkin : ~ Checkout :
남촌풀하우스,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
남촌풀하우스,장애인 활동 보조 필요성-아주 어려움
용두암빌리지,소개-제주공항 5분거리 용담해안도로에 위치한 펜션
용두암빌리지,이용 시간-Checkin : ~ Checkout :
용두암빌리지,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
용두암빌리지,장애인 활동 보조 필요성-아주 어려움
푸른바다펜션,소개-정원 앞 섬들이 반겨주는 펜션
푸른바다펜션,이용 시간-Checkin : ~ Checkout :
푸른바다펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
푸른바다펜션,장애인 활동 보조 필요성-아주 어려움
토스카나호텔,소개-이탈리아 토스카나 지방을 모티브로 한 자연 휴양형 호텔
토스카나호텔,이용 시간-Checkin : ~ Checkout :
토스카나호텔,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설"
JAY&CHLOE,소개-특별한 감성으로 다가가는 이 곳에서 만나는 특별한 제주
JAY&CHLOE,이용 시간-Checkin : ~ Checkout :
JAY&CHLOE,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설"
노을과어울림,소개-올레 12코스의 중간지점. 노을이 아름답게 걸리는 곳
노을과어울림,이용 시간-Checkin : ~ Checkout :
노을과어울림,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설"
노을과어울림,장애인 활동 보조 필요성-아주 어려움
해변산책펜션,"소개-북유럽 풍의 인테리어, 애월더썬셋 몽상드애월과 같은 유명카페와 가까운 위치의 펜션"
해변산책펜션,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
해변산책펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설"
해변산책펜션,장애인 활동 보조 필요성-아주 어려움
보리게스트하우스,소개-소원을 비는 마을에 위치한 조용한 게스트하우스
보리게스트하우스,이용 시간-Checkin : ~ Checkout :
보리게스트하우스,"편의시설-공용주차장,현금결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설"
보리게스트하우스,장애인 시설정보-장애인 시설정보 >
귀덕연대,"소개-귀덕연대는 귀덕초등학교 북쪽에 있으며, 명월진에 소속되어 있다."
수산저수지,소개-높다란 곰솔나무가 지켜주는 저수지
수산저수지,상세 정보-연중무휴
해오름정원,"소개-제주바다와 자연, 유명관광지, 공항과 근접한 거리에 위치해 이동이 편리한 해오름정원펜션입니다."
해오름정원,이용 시간-Checkin : ~ Checkout :
해오름정원,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설"
해오름정원,장애인 활동 보조 필요성-아주 어려움
야스라기펜션,소개-네덜란드산 원목으로 설계되어 통나무의 은은한 향이 그대로 살아있는 곳
야스라기펜션,이용 시간-Checkin : ~ Checkout :
야스라기펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설"
야스라기펜션,장애인 활동 보조 필요성-아주 어려움
통나무파크,소개-숲 속 통나무집의 매력을 느낄 수 있는 곳
통나무파크,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
통나무파크,"편의시설-공용주차장,현금결제,화장실,편의점"
통나무파크,장애인 활동 보조 필요성-아주 어려움
마원,소개-제주의 풍경을 즐기면서 편안하게 말을 탈 수 있는 승마체험
마원,상세 정보-예약 후 방문 요망
마원,"요금 정보-유료,승마 기본코스(10분) 정상가 12,000원 야간 15,000원 / 천연염색&마유비누 체험 10,000원"
마원,"편의시설-현금결제,카드결제,화장실,편의점"
약천사 템플스테이,"소개-""아름다운 삶의 소리, 참된 나를 찾아 가는 길"""
약천사 템플스테이,상세 정보-프로그램별로 이용시간이 상이하므로 홈페이지 및 전화 문의 바랍니다.
약천사 템플스테이,"편의시설-공용주차장,현금결제,화장실"
곽지해수욕장야영장,소개-곽지해수욕장에 위치한 야영장
해바라기,소개-협재 해수욕장에서 5분거리에 위치한 넓은 잔디 정원을 갖춘 펜션
해바라기,이용 시간-Checkin : ~ Checkout :
해바라기,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
해바라기,장애인 활동 보조 필요성-아주 어려움
제니빌펜션,소개-이국적인 디자인의 건물과 정원의 조화가 바다의 매력을 더하는 곳
제니빌펜션,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
제니빌펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
제니빌펜션,장애인 활동 보조 필요성-아주 어려움
귀빈사,소개-제주 송당리에있는 이승만전대통령 별장 귀빈사 입니다.
귀빈사,상세 정보-방문 최소 1일전 문의처로 사전 예약 필요
귀빈사,"이용 시간-평일 : 14:00 ~ 16:00 , 주말 : ~"
도두해안도로,소개-제주시내에 위치한 해안가도로입니다.
유월그리고열두마루,소개-구좌읍 한동리에 위치한 조용하고 단정한 게스트하우스
유월그리고열두마루,이용 시간-Checkin : ~ Checkout :
유월그리고열두마루,"편의시설-현금결제,카드결제,화장실,무료 WIFI"
유월그리고열두마루,장애인 활동 보조 필요성-아주 어려움
객의하우스,소개-커다란 창문을 통해 비양도의 노을을 만날 수 있는 곳
객의하우스,이용 시간-Checkin : ~ Checkout :
객의하우스,"편의시설-공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
객의하우스,장애인 활동 보조 필요성-아주 어려움
봉쟈 게스트하우스,소개-다양한 장난감이 있는 게스트하우스
봉쟈 게스트하우스,이용 시간-Checkin : ~ Checkout :
봉쟈 게스트하우스,"편의시설-현금결제,화장실,무료 WIFI,음료대"
제주바다펜션,소개-성산일출봉과 우도가 내다보이는 펜션
제주바다펜션,상세 정보-연중무휴
제주바다펜션,이용 시간-Checkin : ~ Checkout :
제주바다펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI"
메종드오조락,소개-나를 비춰보는 즐거움이 있는 곳
메종드오조락,상세 정보-아침조식시간: 8:30 ~ 9:30
메종드오조락,이용 시간-Checkin : ~ Checkout :
아프리카게스트하우스,소개-얽매이지 않고 자유로운 영혼들의 작은 아지트 같은 곳
아프리카게스트하우스,상세 정보-연중무휴
아프리카게스트하우스,이용 시간-Checkin : ~ Checkout :
아프리카게스트하우스,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
아프리카게스트하우스,장애인 활동 보조 필요성-아주 어려움
공천포,소개-위미항 근처 조용한 마을에 있는 공천포
성읍녹차마을,소개-녹차재배의 최적지 청정제주에서 만나는 녹차다원
성읍녹차마을,"이용 시간-평일 : 09:00 ~ 17:00 , 주말 : 09:00 ~ 17:00"
성읍녹차마을,"편의시설-공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설"
호텔펄리플러스,소개-공항근처 제주시 도두동에 위치한 가족호텔
호텔펄리플러스,상세 정보-예약상담시간 09:00-18:00
호텔펄리플러스,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
호텔펄리플러스,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
산지천,소개-동문시장에서 제주항까지 이어진 내천
물고기나무게스트하우스,소개-카페와 공방이 함께 운영되는 게스트하우스
물고기나무게스트하우스,이용 시간-Checkin : 17:00 ~ Checkout : 10:00
물고기나무게스트하우스,"편의시설-공용주차장,현금결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설"
제주샘모루펜션,소개-샘이 솟는 언덕에 위치한 독채펜션
제주샘모루펜션,이용 시간-Checkin : ~ Checkout :
제주샘모루펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설"
샘스제주캔들,소개-애월 리치망고 옆에 위치한 핸드메이드 캔들샵
샘스제주캔들,상세 정보-매주 일요일 휴무
샘스제주캔들,"이용 시간-평일 : 12:00 ~ 17:00 , 주말 : 12:00 ~ 17:00"
샘스제주캔들,"편의시설-공용주차장,현금결제"
노낭게스트하우스,소개-나누며 소통하는 따뜻한 게스트하우스
노낭게스트하우스,상세 정보-연중무휴
노낭게스트하우스,이용 시간-Checkin : ~ Checkout :
노낭게스트하우스,"편의시설-공용주차장,화장실,무료 WIFI"
노낭게스트하우스,장애인 활동 보조 필요성-아주 어려움
아라리오뮤지엄탑동시네마,소개-원도심속 버려진 건물을 개조해 만든 전시관
아라리오뮤지엄탑동시네마,"상세 정보-매주 월요일 휴무/ 탑통시네마+동문모텔1,2 통합티켓 운영/ 오디오가이드 대여"
아라리오뮤지엄탑동시네마,"이용 시간-평일 : 10:00 ~ 19:00 , 주말 : 10:00 ~ 19:00"
아라리오뮤지엄탑동시네마,"요금 정보-유료,성인 15,000원, 청소년 9,000원, 어린이 6,000원(5-13세), 경로인, 장애인, 제주도민 50%할인"
아라리오뮤지엄탑동시네마,장소 특성-실내
아라리오뮤지엄탑동시네마,주요목적-공연/전시
아라리오뮤지엄탑동시네마,평균 소요 시간-1시간 미만
아라리오뮤지엄탑동시네마,경사도(난이도)-하
드헤브펜션,소개-세련되고 고급스러운 인테리어가 인상적인 신축펜션
드헤브펜션,이용 시간-Checkin : ~ Checkout :
드헤브펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설"
중문스테이,소개-중문에 위치한 음악공연장이 있는 숙소
중문스테이,이용 시간-Checkin : ~ Checkout :
중문스테이,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
코시롱게스트하우스,소개-성산에 있는 젊은 에너지의 게스트하우스
코시롱게스트하우스,상세 정보-소등시간 및 출입문 닫는시간 23:30
코시롱게스트하우스,이용 시간-Checkin : ~ Checkout :
코시롱게스트하우스,"편의시설-현금결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
지니코티지,소개-물들지 않은 자연 그대로의 느림이 있는 작은 별장
지니코티지,상세 정보-연중무휴
지니코티지,이용 시간-Checkin : ~ Checkout :
지니코티지,"편의시설-공용주차장,화장실,무료 WIFI"
지니코티지,장애인 활동 보조 필요성-아주 어려움
밸류호텔 서귀포,소개-서귀포시에 위치한 깔끔한 객실과 편리한 교통을 자랑하는 호텔
밸류호텔 서귀포,이용 시간-Checkin : ~ Checkout :
밸류호텔 서귀포,"편의시설-공용주차장,현금결제,카드결제,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
제주애단비 마주,소개-한경면에 위치한 애견 동반 펜션
제주애단비 마주,"상세 정보-요금: 10만 원(11~3월), 12만 원(4월~10월), 15만원(성수기)"
제주애단비 마주,숙박 업종-펜션/민박
제주애단비 마주,애완동물동반허용여부-동반가능
제주애단비 마주,금연여부-흡연구역제공
제주애단비 마주,이용 시간-Checkin : 16:00 ~ Checkout : 11:00
제주애단비 마주,"편의시설-공용주차장,현금결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설"
제주애단비 마주,장애인 활동 보조 필요성-아주 어려움
꽃하루방게스트하우스,소개-제주는 꽃보다 아름다워
꽃하루방게스트하우스,상세 정보-연중무휴
꽃하루방게스트하우스,이용 시간-Checkin : ~ Checkout :
꽃하루방게스트하우스,"편의시설-공용주차장,화장실,무료 WIFI"
꽃하루방게스트하우스,장애인 활동 보조 필요성-아주 어려움
라림부띠끄호텔,소개-현대적인 인테리어와 환상적인 제주 바다 전망을 즐길 수 있는 곳
라림부띠끄호텔,이용 시간-Checkin : ~ Checkout :
라림부띠끄호텔,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설"
라림부띠끄호텔,장애인 활동 보조 필요성-아주 어려움
펜션머물다,소개-모던하고 심플한 인테리어가 돋보이는 펜션
펜션머물다,이용 시간-Checkin : 16:00 ~ Checkout : 11:00
펜션머물다,"편의시설-현금결제,카드결제,화장실,무료 WIFI"
팜핑제주,소개-카라반 캠핑과 감귤따기 체험을 같이 할 수 있는 곳
팜핑제주,상세 정보-22시 이후 입실은 사전연락요망
팜핑제주,이용 시간-Checkin : ~ Checkout :
팜핑제주,"편의시설-공용주차장,현금결제,화장실,무료 WIFI"
브릭216,소개-초원의 조랑말과 멀리 보이는 바다의 조화
브릭216,상세 정보-연중무휴
브릭216,이용 시간-Checkin : ~ Checkout :
브릭216,"편의시설-공용주차장,현금결제,화장실,무료 WIFI"
나무사이로햇살이,소개-편백나무로 둘러쌓여 클래식한 나무집과 소소한 손길이 조화로운 독채민박
나무사이로햇살이,상세 정보-조식시간: 08:30 ~ 09:30
나무사이로햇살이,이용 시간-Checkin : ~ Checkout :
나무사이로햇살이,"편의시설-공용주차장,현금결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
제주에살다,소개-성산의 바닷가에서 누리는 자유로운 휴식시간
제주에살다,상세 정보-연중무휴
제주에살다,이용 시간-Checkin : ~ Checkout :
제주에살다,"편의시설-공용주차장,화장실"
제주에살다,장애인 활동 보조 필요성-아주 어려움
꽃썸,소개-꽃과 바람과 사람이 서로 썸을 타는 장소 꽃썸
꽃썸,"이용 시간-평일 : 11:00 ~ 20:00 , 주말 : 11:00 ~ 20:00"
그꽃,소개-변하지 않는 프리저브드 플라워 전문 꽃집
그꽃,상세 정보-수요일
그꽃,"이용 시간-평일 : 11:00 ~ 18:00 , 주말 : 11:00 ~ 18:00"
그꽃,"편의시설-공용주차장,현금결제,카드결제,화장실,유도 및 안내시설,경보 및 피난시설"
초원게스트하우스,소개-우도에 있는 카페 겸 게스트하우스
초원게스트하우스,이용 시간-Checkin : 14:00 ~ Checkout : 10:00
함덕산티아고게스트하우스,소개-바다와 맞닿은 게스트하우스
함덕산티아고게스트하우스,이용 시간-Checkin : ~ Checkout :
함덕산티아고게스트하우스,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대"
함덕산티아고게스트하우스,장애인 활동 보조 필요성-아주 어려움
제주소소,소개-동물체험까지 가능한 다재다능 게스트하우스
제주소소,상세 정보-연중무휴
제주소소,이용 시간-Checkin : ~ Checkout :
제주소소,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
제주소소,장애인 활동 보조 필요성-아주 어려움
소노캄제주,소개-소노캄 제주는 자연친화적 리조트로 주변 자연 경관과 조화를 이루도록 8층 높이로 설계되어 외국 휴양지의 편안한 느낌을 선사한다.
소노캄제주,"상세 정보-소형견 입장 가능 / 보호자 성인 기준으로 1인당 2마리 가능 / 소형견 12kg 이하로 스위트 객실 기준 기본 1마리 또는 추가로 1마리까지 가능 / 1.5m 리드줄 제공(입실 시 대여, 퇴실 시 반납) / 객실 내 반려동물 방석, 식기, 배변판, 배변시트 3ea, 탈취제, 접착 테이프, 물티슈, 펫 계단 비품 제공"
소노캄제주,숙박 업종-리조트/콘도
소노캄제주,애완동물동반허용여부-동반가능
소노캄제주,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
소노캄제주,"편의시설-공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,엘리베이터"
소노캄제주,장애인 활동 보조 필요성-어려움
뒹글하우스,소개-편안하게 뒹굴 수 있는 게스트하우스
뒹글하우스,상세 정보-연중무휴
뒹글하우스,이용 시간-Checkin : ~ Checkout :
뒹글하우스,"편의시설-공용주차장,화장실,무료 WIFI"
뒹글하우스,장애인 활동 보조 필요성-아주 어려움
아올키즈펜션,소개-부모와 아이가 즐거운 키즈 프라이빗 펜션
아올키즈펜션,상세 정보-방 별로 입퇴실시간 상이함
아올키즈펜션,이용 시간-Checkin : 15:30 ~ Checkout : 11:00
아올키즈펜션,"편의시설-공용주차장,현금결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설"
아올키즈펜션,장애인 활동 보조 필요성-아주 어려움
블란디야,소개-청정제주의 깨끗한 이미지를 연상케하는 펜션
블란디야,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
블란디야,"편의시설-공용주차장,현금결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설"
두베하우스,소개-조용하고 편안한 우리 집
두베하우스,이용 시간-Checkin : ~ Checkout :
두베하우스,"편의시설-공용주차장,현금결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설"
두베하우스,장애인 활동 보조 필요성-아주 어려움
비비엔다,소개-구좌읍 세화리에 위치한 조용한 휴식을 위한 공간
비비엔다,이용 시간-Checkin : ~ Checkout :
비비엔다,"편의시설-공용주차장,현금결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
비안,소개-조용한 제주 중산간 마을 선흘리에 있는 독채형 B&B
비안,이용 시간-Checkin : ~ Checkout :
비안,"편의시설-공용주차장,현금결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설"
하도리보통날,소개-하도리에 위치한 커플 전용 감성민박
하도리보통날,이용 시간-Checkin : ~ Checkout :
청춘게스트하우스,소개-젊음의 열기가 가득한 게스트하우스
청춘게스트하우스,이용 시간-Checkin : ~ Checkout :
청춘게스트하우스,"편의시설-흡연구역,편의점,음료대"
표선이레하우스,소개-표선해비치해변 앞 아늑한 펜션&게스트하우스
표선이레하우스,이용 시간-Checkin : ~ Checkout :
표선이레하우스,"편의시설-공용주차장,현금결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설"
로지게스트하우스,소개-조천에 위치한 조용한 게스트하우스
로지게스트하우스,이용 시간-Checkin : ~ Checkout :
로지게스트하우스,"편의시설-공용주차장,현금결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설"
신도포구,소개-도구리를 품속에 둔 신도포구
동일리포구,소개-정겨움 가득한 마을과 동일리포구
금능포구,소개-에메랄드빛 바다 위 평화로운 포구
금능포구,상세 정보-연중무휴
무릉곶자왈,소개-초보들도 쉽게 탐방할 수 있는 곳
무릉곶자왈,상세 정보-15:00 이후 진입금지/ 연중무휴
태흥포구,소개-잔잔한 바다와 함께 걷는 길
태흥포구,상세 정보-연중무휴
태흥포구,편의시설-공용주차장
B일상잡화점,소개-일상 더하기 위트 = B일상 잡화점
B일상잡화점,"상세 정보-일요일, 마지막 주 월요일"
B일상잡화점,"이용 시간-평일 : 10:00 ~ 17:00 , 주말 : 10:00 ~ 17:00"
B일상잡화점,편의시설-현금결제
스카이워커,소개-다양한 즐거움이 있는 제주 원도심의 게스트하우스
스카이워커,상세 정보-연중무휴
스카이워커,이용 시간-Checkin : ~ Checkout :
스카이워커,"편의시설-공용주차장,화장실,무료 WIFI"
스카이워커,장애인 활동 보조 필요성-아주 어려움
온평리 포구,"소개-제주올레 3코스 시작, 온평포구 · 서귀포시 성산읍 온평리 · 올레2코스"
빌림,소개-오늘 하루 행복을 빌리는 곳
빌림,상세 정보-연중무휴
빌림,이용 시간-Checkin : ~ Checkout :
빌림,"편의시설-화장실,무료 WIFI"
빌림,장애인 활동 보조 필요성-아주 어려움
정주항,소개-낭만적인 검은 화산 돌이 있는 정주항
정주항,상세 정보-연중무휴
여름문구사,소개-제주여행을 특별하게 기념할 수 있는 아기자기한 추억 보관소
여름문구사,"상세 정보-매주 수요일, 일요일"
여름문구사,"이용 시간-평일 : 10:30 ~ 19:00 , 주말 : 10:30 ~ 19:00"
여름문구사,편의시설-공용주차장
여름문구사,장애인 활동 보조 필요성-아주 어려움
신창리포구,소개-바다마을의 매력을 느낄 수 있는 포구
신창리포구,상세 정보-연중무휴
도시락게스트하우스,소개-옛날 도시락 형태의 아침식사를 즐길 수 있는 곳
도시락게스트하우스,상세 정보-연중무휴
도시락게스트하우스,이용 시간-Checkin : ~ Checkout :
도시락게스트하우스,"편의시설-화장실,무료 WIFI"
도시락게스트하우스,장애인 활동 보조 필요성-아주 어려움
흰고래게스트하우스,소개-서귀포 시내에 위치한 아기자기한 게스트하우스
흰고래게스트하우스,상세 정보-연중무휴
흰고래게스트하우스,이용 시간-Checkin : ~ Checkout :
흰고래게스트하우스,"편의시설-공용주차장,현금결제,카드결제,무료 WIFI"
흰고래게스트하우스,장애인 활동 보조 필요성-아주 어려움
하늘고래블루,소개-전통 돌집을 활용한 독채형 펜션
하늘고래블루,이용 시간-Checkin : 16:00 ~ Checkout : 11:00
하늘고래블루,"편의시설-공용주차장,현금결제,화장실"
북촌환해장성,소개-계속된 왜구의 침략으로 불안과 공포에 휩싸였던 그 시대의 삶을 느껴보자.
북촌포구,소개-다려도를 한눈에 볼 수 있고 마을 풍어제를 지내는 신당을 볼 수 있는 곳
고내봉,소개-올레 15코스의 마지막 종점 고내봉
고내봉,편의시설-화장실
협재포구,소개-비양도를 바라보며 즐기는 바다낚시
하바나블루스,소개-맛있다! 정겹다!
하바나블루스,상세 정보-연중무휴
하바나블루스,이용 시간-Checkin : ~ Checkout :
하바나블루스,"편의시설-공용주차장,화장실,무료 WIFI"
하바나블루스,장애인 활동 보조 필요성-아주 어려움
단추스테이,소개-나눔으로 마음이 따뜻해지는 집
단추스테이,상세 정보-연중무휴
단추스테이,이용 시간-Checkin : ~ Checkout :
단추스테이,"편의시설-공용주차장,화장실"
쫄깃센터,소개-메가쇼킹의 협재 게스트하우스
쫄깃센터,상세 정보-연중무휴
쫄깃센터,이용 시간-Checkin : ~ Checkout :
쫄깃센터,"편의시설-공용주차장,화장실,무료 WIFI"
쫄깃센터,장애인 활동 보조 필요성-아주 어려움
돌코롱,소개-마라도에서 정통 한과를 제조 판매하는 돌코롱입니다.
숫모르편백나무숲길,소개-울창한 편백 나무들이 반기는 편백 나무 숲길
숫모르편백나무숲길,상세 정보-연중무휴
숫모르편백나무숲길,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
숫모르편백나무숲길,편의시설-공용주차장
다끄네포구,소개-용담 마을 주민들이 닦아 만든 포구
다끄네포구,상세 정보-연중무휴
구좌해안로,소개-온 세상이 수국과 노란색 유채꽃으로 물들 것만 같은 구좌 해안로
아이비테라스,소개-한폭의 그림 같은 서귀포 앞바다와 범섬을 바라보며 편안한 휴식을
아이비테라스,상세 정보-연중무휴
아이비테라스,이용 시간-Checkin : ~ Checkout :
아이비테라스,편의시설-공용주차장
아이비테라스,장애인 활동 보조 필요성-아주 어려움
추사 유배길 - 2코스 인연의 길,"소개-추사의 편지, 차 등을 통해 추사의 인연을 떠올리는 길"
추사 유배길 - 3코스 사색의 길,소개-추사가 제자들과 함께 사색을 즐기며 시름을 잊었던 길
한옥호텔 한라궁,소개-독특한 한옥 호텔 
한옥호텔 한라궁,이용 시간-Checkin : ~ Checkout :
한옥호텔 한라궁,"편의시설-공용주차장,현금결제,카드결제,화장실"
용수항,"소개-어촌마을의 소규모 포구, 용수항"
알오름,소개-새알을 연상하게하는 알오름
삼양해안도로,소개-짧지만 강렬한 아름다움
소라담하우스,소개-한가족만을 위한 독채형 단독펜션
소라담하우스,이용 시간-Checkin : ~ Checkout :
오름게스트하우스,"소개-제주 동부 세화리에 위치한, 시골집 같이 푸근한 오름게스트하우스입니다."
오름게스트하우스,이용 시간-Checkin : ~ Checkout :
오름게스트하우스,편의시설-공용주차장
베스트웨스턴 제주 호텔,소개-제주 시내에 위치한 세계 최대 체인브랜드 비지니스 호텔
베스트웨스턴 제주 호텔,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
베스트웨스턴 제주 호텔,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,경보 및 피난시설"
베스트웨스턴 제주 호텔,기타 상세-착한가격 업소
하워드존슨 제주 연동 호텔,소개-제주국제공항 및 바오젠거리와 근접하여 접근성이 우수한 시내 비즈니스 호텔
하워드존슨 제주 연동 호텔,이용 시간-Checkin : ~ Checkout :
하워드존슨 제주 연동 호텔,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI"
히든클리프 호텔 앤 네이쳐,소개-원시림 속에 위치하는 국내 최장 인피니티풀이 있는 호텔
히든클리프 호텔 앤 네이쳐,이용 시간-Checkin : ~ Checkout :
히든클리프 호텔 앤 네이쳐,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설"
쉼터마을 유수암리 농어촌체험마을,소개-중산간 마을에서 보기드문 용천수를 간직한 마을
문화예술마을 저지리 농어촌체험마을,소개-'문화예술'이 있는 마을
편운산장,소개-황토로 지어진 전통 펜션과 식당을 겸한 산장
편운산장,이용 시간-Checkin : ~ Checkout :
편운산장,편의시설-공용주차장
우도아이,소개-우도의 아름다운 바다와 풍경을 담은 핸드메이드 기념품샵
우도아이,상세 정보-영업시간은 도항선 운영에 따라 유동적
우도아이,"이용 시간-평일 : 10:30 ~ 17:30 , 주말 : 10:30 ~ 17:30"
베리제주,"소개-제주를 테마로 한 디자인문화상품 수백가지 뿐만 아니라 제주 농수산물로 만든 식품류, 제주에 관련된 서적, 제주 뮤지션들의 음반도 한자리에"
베리제주,"이용 시간-평일 : 10:00 ~ 18:00 , 주말 : 10:00 ~ 18:00"
베리제주,편의시설-공용주차장
북마크하우스&카페,소개-제주 서쪽 노을이 예쁜 조용한 시골 마을에 위치한 제주 전통 돌집을 개조하여 책을 테마로 꾸며진 곳
북마크하우스&카페,"상세 정보-입실은 오후 4시30분 부터 밤 9시 30분까지 (부득이한 경우 늦어도 10시까지 입실), 퇴실은 아침 10시까지"
북마크하우스&카페,이용 시간-Checkin : ~ Checkout :
북마크하우스&카페,"편의시설-공용주차장,화장실,무료 WIFI,음료대"
제주스쿠터여행,"소개-공항,부두,제주도내 어디서든 쉽게 방문 할 수 있는 2007년에 개점한 전통있는 스쿠터 대여점"
제주스쿠터여행,상세 정보-동절기 09:00~18:00
제주스쿠터여행,"이용 시간-평일 : 08:00 ~ 19:00 , 주말 : 08:00 ~ 19:00"
제주스쿠터여행,편의시설-공용주차장
하랑 게스트하우스,소개-모슬포항에서 도보로 10~15분 거리에 위치 해 있으며 전용 카페가 완비 된 게스트하우스
하랑 게스트하우스,이용 시간-Checkin : 16:00 ~ Checkout : 10:00
하랑 게스트하우스,"편의시설-화장실,무료 WIFI"
플레이스 캠프 제주,소개-다채로운 즐거움을 머금은 공간
플레이스 캠프 제주,이용 시간-Checkin : ~ Checkout :
플레이스 캠프 제주,"편의시설-화장실,무료 WIFI"
낙타트래킹,"소개-kbs 인간극장, sbs 동물농장, kbs 배틀트립, 생생정보통, vj특공대, 굿모닝대한민국, sbs 좋은아침, kbs 귀농이 대박이다 등 다수 출연"
낙타트래킹,상세 정보-연중무휴
